"游戏编号","回合编号","说书人编号","说书人卡牌","提示词","提示词长度","回合结果","票数集中度","玩家编号","手牌","提交卡牌","投票目标","是否猜中","说书人得分","本回合得分","累计总分","是否获胜"
"game_03","game_03_round_07","AI_Bob","card_000q","燃烧的回声","5","部分猜中","0.6667","you","card_0008|card_0007|card_0009|card_0001|card_0003|card_0005","card_0009","card_000s","否","0","0","11","否"
"game_03","game_03_round_07","AI_Bob","card_000q","燃烧的回声","5","部分猜中","0.6667","AI_Alice","card_000d|card_000e|card_000f|card_0010|card_000g|card_000c","card_000g","card_000q","是","0","3","13","否"
"game_03","game_03_round_07","AI_Bob","card_000q","燃烧的回声","5","部分猜中","0.6667","AI_Bob","card_000n|card_000o|card_000m|card_000j|card_000p|card_000q","card_000q","","","3","3","22","否"
"game_03","game_03_round_07","AI_Bob","card_000q","燃烧的回声","5","部分猜中","0.6667","AI_Carol","mock_38|card_000w|card_000r|mock_40|card_000s|card_000v","card_000s","card_000q","是","0","4","16","是"
"game_03","game_03_round_08","AI_Carol","card_000w","风的回声","4","部分猜中","0.6667","you","card_0008|card_0007|card_0001|card_0003|card_0005|card_0004","card_0008","card_000w","是","0","4","15","否"
"game_03","game_03_round_08","AI_Carol","card_000w","风的回声","4","部分猜中","0.6667","AI_Alice","card_000d|card_000e|card_000f|card_0010|card_000c|card_000i","card_000e","card_000w","是","0","3","16","否"
"game_03","game_03_round_08","AI_Carol","card_000w","风的回声","4","部分猜中","0.6667","AI_Bob","card_000n|card_000o|card_000m|card_000j|card_000p|card_000y","card_000n","card_0008","否","0","0","22","否"
"game_03","game_03_round_08","AI_Carol","card_000w","风的回声","4","部分猜中","0.6667","AI_Carol","mock_38|card_000r|mock_40|card_000v|mock_37|card_000w","card_000w","","","3","3","19","是"
"game_03","game_03_round_09","you","card_0003","宇宙的回声","5","无人猜中","0.6667","you","card_0007|card_0001|card_0003|card_0005|card_0004|card_000a","card_0003","","","0","0","15","否"
"game_03","game_03_round_09","you","card_0003","宇宙的回声","5","无人猜中","0.6667","AI_Alice","card_000d|card_000f|card_0010|card_000c|card_000i|card_000h","card_000d","mock_40","否","0","2","18","否"
"game_03","game_03_round_09","you","card_0003","宇宙的回声","5","无人猜中","0.6667","AI_Bob","card_000o|card_000m|card_000j|card_000p|card_000y|card_000k","card_000m","mock_40","否","0","3","25","否"
"game_03","game_03_round_09","you","card_0003","宇宙的回声","5","无人猜中","0.6667","AI_Carol","mock_38|card_000r|mock_40|card_000v|mock_37|card_000u","mock_40","card_000m","否","0","4","23","是"
"game_03","game_03_round_10","AI_Alice","card_000c","黄昏的回声","5","部分猜中","0.3333","you","card_0007|card_0001|card_0005|card_0004|card_000a|card_0002","card_0005","card_000j","否","0","0","15","否"
"game_03","game_03_round_10","AI_Alice","card_000c","黄昏的回声","5","部分猜中","0.3333","AI_Alice","card_000f|card_0010|card_000i|card_000h|card_000z|card_000c","card_000c","","","3","3","21","否"
"game_03","game_03_round_10","AI_Alice","card_000c","黄昏的回声","5","部分猜中","0.3333","AI_Bob","card_000o|card_000j|card_000p|card_000y|card_000k|card_000l","card_000j","mock_37","否","0","1","26","否"
"game_03","game_03_round_10","AI_Alice","card_000c","黄昏的回声","5","部分猜中","0.3333","AI_Carol","mock_38|card_000r|card_000v|mock_37|card_000u|mock_39","mock_37","card_000c","是","0","4","27","是"
"game_03","game_03_round_11","AI_Bob","card_000m","夜航的回声","5","全员猜中","1","you","card_0007|card_0001|card_0004|card_000a|card_0002|card_0003","card_000a","card_000m","是","0","2","17","否"
"game_03","game_03_round_11","AI_Bob","card_000m","夜航的回声","5","全员猜中","1","AI_Alice","card_000f|card_0010|card_000i|card_000h|card_000z|card_000e","card_000i","card_000m","是","0","2","23","否"
"game_03","game_03_round_11","AI_Bob","card_000m","夜航的回声","5","全员猜中","1","AI_Bob","card_000o|card_000p|card_000y|card_000k|card_000l|card_000m","card_000m","","","0","0","26","否"
"game_03","game_03_round_11","AI_Bob","card_000m","夜航的回声","5","全员猜中","1","AI_Carol","mock_38|card_000r|card_000v|card_000u|mock_39|card_000w","card_000u","card_000m","是","0","2","29","是"
"game_03","game_03_round_12","AI_Carol","card_000r","水晶的回声","5","全员猜中","1","you","card_0007|card_0001|card_0004|card_0002|card_0003|card_0008","card_0007","card_000r","是","0","2","19","否"
"game_03","game_03_round_12","AI_Carol","card_000r","水晶的回声","5","全员猜中","1","AI_Alice","card_000f|card_0010|card_000h|card_000z|card_000e|card_000d","card_000z","card_000r","是","0","2","25","否"
"game_03","game_03_round_12","AI_Carol","card_000r","水晶的回声","5","全员猜中","1","AI_Bob","card_000o|card_000p|card_000y|card_000k|card_000l|card_000j","card_000p","card_000r","是","0","2","28","否"
"game_03","game_03_round_12","AI_Carol","card_000r","水晶的回声","5","全员猜中","1","AI_Carol","mock_38|card_000v|mock_39|card_000w|mock_40|card_000r","card_000r","","","0","0","29","是"
"game_03","game_03_round_13","you","card_0008","星尘的回声","5","部分猜中","0.6667","you","card_0001|card_0004|card_0002|card_0003|card_0008|card_0006","card_0008","","","3","3","22","否"
"game_03","game_03_round_13","you","card_0008","星尘的回声","5","部分猜中","0.6667","AI_Alice","card_000f|card_0010|card_000h|card_000e|card_000d|card_000b","card_000b","mock_37","否","0","0","25","否"
"game_03","game_03_round_13","you","card_0008","星尘的回声","5","部分猜中","0.6667","AI_Bob","card_000o|card_000y|card_000k|card_000l|card_000j|card_000x","card_000x","card_0008","是","0","3","31","否"
"game_03","game_03_round_13","you","card_0008","星尘的回声","5","部分猜中","0.6667","AI_Carol","mock_38|card_000v|mock_39|card_000w|mock_40|mock_37","mock_37","card_0008","是","0","4","33","是"
"game_04","game_04_round_01","you","card_0009","时间的回声","5","无人猜中","0.6667","you","card_0005|card_0007|card_0002|card_0009|card_0008|card_000a","card_0009","","","0","0","0","是"
"game_04","game_04_round_01","you","card_0009","时间的回声","5","无人猜中","0.6667","AI_Alice","card_000e|card_000b|card_000f|card_000z|card_000h|card_000i","card_000i","card_000y","否","0","2","2","否"
"game_04","game_04_round_01","you","card_0009","时间的回声","5","无人猜中","0.6667","AI_Bob","card_000p|card_000q|card_000x|card_000j|card_000y|card_000l","card_000y","mock_39","否","0","4","4","否"
"game_04","game_04_round_01","you","card_0009","时间的回声","5","无人猜中","0.6667","AI_Carol","card_000r|mock_37|card_000s|mock_39|card_000w|mock_40","mock_39","card_000y","否","0","3","3","否"
"game_04","game_04_round_02","AI_Alice","card_000b","火车的回声","5","无人猜中","0.6667","you","card_0005|card_0007|card_0002|card_0008|card_000a|card_0006","card_0006","mock_40","否","0","3","3","是"
"game_04","game_04_round_02","AI_Alice","card_000b","火车的回声","5","无人猜中","0.6667","AI_Alice","card_000e|card_000f|card_000z|card_000h|card_000c|card_000b","card_000b","","","0","0","2","否"
"game_04","game_04_round_02","AI_Alice","card_000b","火车的回声","5","无人猜中","0.6667","AI_Bob","card_000p|card_000q|card_000x|card_000j|card_000l|card_000n","card_000j","mock_40","否","0","2","6","否"
"game_04","game_04_round_02","AI_Alice","card_000b","火车的回声","5","无人猜中","0.6667","AI_Carol","card_000r|mock_37|card_000s|card_000w|mock_40|card_000v","mock_40","card_0006","否","0","4","7","否"
"game_04","game_04_round_03","AI_Bob","card_000n","沙漠的回声","5","部分猜中","0.3333","you","card_0005|card_0007|card_0002|card_0008|card_000a|card_0004","card_000a","card_000n","是","0","4","7","是"
"game_04","game_04_round_03","AI_Bob","card_000n","沙漠的回声","5","部分猜中","0.3333","AI_Alice","card_000e|card_000f|card_000z|card_000h|card_000c|card_000g","card_000c","card_000a","否","0","1","3","否"
"game_04","game_04_round_03","AI_Bob","card_000n","沙漠的回声","5","部分猜中","0.3333","AI_Bob","card_000p|card_000q|card_000x|card_000l|card_000o|card_000n","card_000n","","","3","3","9","否"
"game_04","game_04_round_03","AI_Bob","card_000n","沙漠的回声","5","部分猜中","0.3333","AI_Carol","card_000r|mock_37|card_000s|card_000w|card_000v|card_000u","mock_37","card_000c","否","0","0","7","否"
"game_04","game_04_round_04","AI_Carol","card_000v","镜中的回声","5","无人猜中","0.6667","you","card_0005|card_0007|card_0002|card_0008|card_0004|card_0003","card_0004","card_000p","否","0","3","10","是"
"game_04","game_04_round_04","AI_Carol","card_000v","镜中的回声","5","无人猜中","0.6667","AI_Alice","card_000e|card_000f|card_000z|card_000h|card_000g|card_0010","card_000z","card_000p","否","0","2","5","否"
"game_04","game_04_round_04","AI_Carol","card_000v","镜中的回声","5","无人猜中","0.6667","AI_Bob","card_000p|card_000q|card_000x|card_000l|card_000o|card_000m","card_000p","card_0004","否","0","4","13","否"
"game_04","game_04_round_04","AI_Carol","card_000v","镜中的回声","5","无人猜中","0.6667","AI_Carol","card_000r|card_000s|card_000w|card_000u|mock_38|card_000v","card_000v","","","0","0","7","否"
"game_04","game_04_round_05","you","card_0001","机械的回声","5","部分猜中","0.6667","you","card_0005|card_0007|card_0002|card_0008|card_0003|card_0001","card_0001","","","3","3","13","是"
"game_04","game_04_round_05","you","card_0001","机械的回声","5","部分猜中","0.6667","AI_Alice","card_000e|card_000f|card_000h|card_000g|card_0010|card_000d","card_000g","card_0001","是","0","4","9","否"
"game_04","game_04_round_05","you","card_0001","机械的回声","5","部分猜中","0.6667","AI_Bob","card_000q|card_000x|card_000l|card_000o|card_000m|card_000k","card_000l","card_000g","否","0","0","13","否"
"game_04","game_04_round_05","you","card_0001","机械的回声","5","部分猜中","0.6667","AI_Carol","card_000r|card_000s|card_000w|card_000u|mock_38|card_000t","card_000w","card_0001","是","0","3","10","否"
"game_04","game_04_round_06","AI_Alice","card_000e","银翼的回声","5","部分猜中","0.6667","you","card_0005|card_0007|card_0002|card_0008|card_0003|card_000a","card_000a","card_000e","是","0","4","17","是"
"game_04","game_04_round_06","AI_Alice","card_000e","银翼的回声","5","部分猜中","0.6667","AI_Alice","card_000f|card_000h|card_0010|card_000d|card_000i|card_000e","card_000e","","","3","3","12","否"
"game_04","game_04_round_06","AI_Alice","card_000e","银翼的回声","5","部分猜中","0.6667","AI_Bob","card_000q|card_000x|card_000o|card_000m|card_000k|card_000l","card_000m","card_000a","否","0","0","13","否"
"game_04","game_04_round_06","AI_Alice","card_000e","银翼的回声","5","部分猜中","0.6667","AI_Carol","card_000r|card_000s|card_000u|mock_38|card_000t|mock_40","card_000u","card_000e","是","0","3","13","否"
"game_04","game_04_round_07","AI_Bob","card_000y","雪夜的回声","5","部分猜中","0.3333","you","card_0005|card_0007|card_0002|card_0008|card_0003|card_0004","card_0007","card_000t","否","0","1","18","是"
"game_04","game_04_round_07","AI_Bob","card_000y","雪夜的回声","5","部分猜中","0.3333","AI_Alice","card_000f|card_000h|card_0010|card_000d|card_000i|card_000g","card_000i","card_0007","否","0","0","12","否"
"game_04","game_04_round_07","AI_Bob","card_000y","雪夜的回声","5","部分猜中","0.3333","AI_Bob","card_000q|card_000x|card_000o|card_000k|card_000l|card_000y","card_000y","","","3","3","16","否"
"game_04","game_04_round_07","AI_Bob","card_000y","雪夜的回声","5","部分猜中","0.3333","AI_Carol","card_000r|card_000s|mock_38|card_000t|mock_40|mock_37","card_000t","card_000y","是","0","4","17","否"
"game_04","game_04_round_08","AI_Carol","mock_37","梦境的回声","5","部分猜中","0.6667","you","card_0005|card_0002|card_0008|card_0003|card_0004|card_0009","card_0004","mock_37","是","0","3","21","是"
"game_04","game_04_round_08","AI_Carol","mock_37","梦境的回声","5","部分猜中","0.6667","AI_Alice","card_000f|card_000h|card_0010|card_000d|card_000g|card_000c","card_000h","card_000l","否","0","0","12","否"
"game_04","game_04_round_08","AI_Carol","mock_37","梦境的回声","5","部分猜中","0.6667","AI_Bob","card_000q|card_000x|card_000o|card_000k|card_000l|card_000n","card_000l","mock_37","是","0","4","20","否"
"game_04","game_04_round_08","AI_Carol","mock_37","梦境的回声","5","部分猜中","0.6667","AI_Carol","card_000r|card_000s|mock_38|mock_40|card_000v|mock_37","mock_37","","","3","3","20","否"
"game_04","game_04_round_09","you","card_0006","玻璃的回声","5","部分猜中","0.3333","you","card_0005|card_0002|card_0008|card_0003|card_0009|card_0006","card_0006","","","3","3","24","是"
"game_04","game_04_round_09","you","card_0006","玻璃的回声","5","部分猜中","0.3333","AI_Alice","card_000f|card_0010|card_000d|card_000g|card_000c|card_000b","card_0010","card_0006","是","0","4","16","否"
"game_04","game_04_round_09","you","card_0006","玻璃的回声","5","部分猜中","0.3333","AI_Bob","card_000q|card_000x|card_000o|card_000k|card_000n|card_000p","card_000o","mock_40","否","0","0","20","否"
"game_04","game_04_round_09","you","card_0006","玻璃的回声","5","部分猜中","0.3333","AI_Carol","card_000r|card_000s|mock_38|mock_40|card_000v|card_000w","mock_40","card_0010","否","0","1","21","否"
"game_04","game_04_round_10","AI_Alice","card_000f","海底的回声","5","部分猜中","0.6667","you","card_0005|card_0002|card_0008|card_0003|card_0009|card_0001","card_0005","card_000f","是","0","4","28","是"
"game_04","game_04_round_10","AI_Alice","card_000f","海底的回声","5","部分猜中","0.6667","AI_Alice","card_000d|card_000g|card_000c|card_000b|card_000z|card_000f","card_000f","","","3","3","19","否"
"game_04","game_04_round_10","AI_Alice","card_000f","海底的回声","5","部分猜中","0.6667","AI_Bob","card_000q|card_000x|card_000k|card_000n|card_000p|card_000j","card_000p","card_000f","是","0","3","23","否"
"game_04","game_04_round_10","AI_Alice","card_000f","海底的回声","5","部分猜中","0.6667","AI_Carol","card_000r|card_000s|mock_38|card_000v|card_000w|mock_39","card_000r","card_0005","否","0","0","21","否"
"game_04","game_04_round_11","AI_Bob","card_000y","雪夜的回声","5","部分猜中","0.3333","you","card_0002|card_0008|card_0003|card_0009|card_0001|card_0004","card_0009","card_000y","是","0","3","31","是"
"game_04","game_04_round_11","AI_Bob","card_000y","雪夜的回声","5","部分猜中","0.3333","AI_Alice","card_000d|card_000g|card_000c|card_000b|card_000z|card_0010","card_000c","card_000w","否","0","1","20","否"
"game_04","game_04_round_11","AI_Bob","card_000y","雪夜的回声","5","部分猜中","0.3333","AI_Bob","card_000q|card_000x|card_000k|card_000n|card_000j|card_000y","card_000y","","","3","3","26","否"
"game_04","game_04_round_11","AI_Bob","card_000y","雪夜的回声","5","部分猜中","0.3333","AI_Carol","card_000s|mock_38|card_000v|card_000w|mock_39|card_000r","card_000w","card_000c","否","0","1","22","否"
"game_05","game_05_round_01","you","card_0002","云的回声","4","部分猜中","0.6667","you","card_0008|card_0002|card_0005|card_000a|card_0004|card_0006","card_0002","","","3","3","3","否"
"game_05","game_05_round_01","you","card_0002","云的回声","4","部分猜中","0.6667","AI_Alice","card_000i|card_000g|card_000z|card_000e|card_000c|card_0010","card_000z","card_0002","是","0","3","3","否"
"game_05","game_05_round_01","you","card_0002","云的回声","4","部分猜中","0.6667","AI_Bob","card_000j|card_000o|card_000x|card_000m|card_000q|card_000p","card_000j","card_0002","是","0","4","4","是"
"game_05","game_05_round_01","you","card_0002","云的回声","4","部分猜中","0.6667","AI_Carol","mock_39|card_000u|card_000t|card_000r|card_000w|mock_40","card_000t","card_000j","否","0","0","0","否"
"game_05","game_05_round_02","AI_Alice","card_000c","黄昏的回声","5","部分猜中","0.3333","you","card_0008|card_0005|card_000a|card_0004|card_0006|card_0001","card_000a","card_000m","否","0","1","4","否"
"game_05","game_05_round_02","AI_Alice","card_000c","黄昏的回声","5","部分猜中","0.3333","AI_Alice","card_000i|card_000g|card_000e|card_0010|card_000f|card_000c","card_000c","","","3","3","6","否"
"game_05","game_05_round_02","AI_Alice","card_000c","黄昏的回声","5","部分猜中","0.3333","AI_Bob","card_000o|card_000x|card_000m|card_000q|card_000p|card_000n","card_000m","card_000a","否","0","1","5","是"
"game_05","game_05_round_02","AI_Alice","card_000c","黄昏的回声","5","部分猜中","0.3333","AI_Carol","mock_39|card_000u|card_000r|card_000w|mock_40|mock_37","card_000u","card_000c","是","0","3","3","否"
"game_05","game_05_round_03","AI_Bob","card_000y","雪夜的回声","5","部分猜中","0.6667","you","card_0008|card_0005|card_0004|card_0006|card_0001|card_0009","card_0009","card_000y","是","0","4","8","否"
"game_05","game_05_round_03","AI_Bob","card_000y","雪夜的回声","5","部分猜中","0.6667","AI_Alice","card_000i|card_000g|card_000e|card_0010|card_000f|card_000h","card_000g","card_000y","是","0","3","9","否"
"game_05","game_05_round_03","AI_Bob","card_000y","雪夜的回声","5","部分猜中","0.6667","AI_Bob","card_000o|card_000x|card_000q|card_000p|card_000n|card_000y","card_000y","","","3","3","8","是"
"game_05","game_05_round_03","AI_Bob","card_000y","雪夜的回声","5","部分猜中","0.6667","AI_Carol","mock_39|card_000r|card_000w|mock_40|mock_37|card_000v","card_000r","card_0009","否","0","0","3","否"
"game_05","game_05_round_04","AI_Carol","card_000v","镜中的回声","5","部分猜中","0.3333","you","card_0008|card_0005|card_0004|card_0006|card_0001|card_0007","card_0001","card_000p","否","0","1","9","否"
"game_05","game_05_round_04","AI_Carol","card_000v","镜中的回声","5","部分猜中","0.3333","AI_Alice","card_000i|card_000e|card_0010|card_000f|card_000h|card_000d","card_0010","card_0001","否","0","0","9","否"
"game_05","game_05_round_04","AI_Carol","card_000v","镜中的回声","5","部分猜中","0.3333","AI_Bob","card_000o|card_000x|card_000q|card_000p|card_000n|card_000k","card_000p","card_000v","是","0","4","12","是"
"game_05","game_05_round_04","AI_Carol","card_000v","镜中的回声","5","部分猜中","0.3333","AI_Carol","mock_39|card_000w|mock_40|mock_37|card_000s|card_000v","card_000v","","","3","3","6","否"
"game_05","game_05_round_05","you","card_0007","灯塔的回声","5","部分猜中","0.3333","you","card_0008|card_0005|card_0004|card_0006|card_0007|card_0003","card_0007","","","3","3","12","否"
"game_05","game_05_round_05","you","card_0007","灯塔的回声","5","部分猜中","0.3333","AI_Alice","card_000i|card_000e|card_000f|card_000h|card_000d|card_000b","card_000f","card_000n","否","0","0","9","否"
"game_05","game_05_round_05","you","card_0007","灯塔的回声","5","部分猜中","0.3333","AI_Bob","card_000o|card_000x|card_000q|card_000n|card_000k|card_000l","card_000n","mock_38","否","0","1","13","是"
"game_05","game_05_round_05","you","card_0007","灯塔的回声","5","部分猜中","0.3333","AI_Carol","mock_39|card_000w|mock_40|mock_37|card_000s|mock_38","mock_38","card_0007","是","0","4","10","否"
"game_05","game_05_round_06","AI_Alice","card_000e","银翼的回声","5","部分猜中","0.3333","you","card_0008|card_0005|card_0004|card_0006|card_0003|card_0009","card_0006","card_000k","否","0","1","13","否"
"game_05","game_05_round_06","AI_Alice","card_000e","银翼的回声","5","部分猜中","0.3333","AI_Alice","card_000i|card_000h|card_000d|card_000b|card_0010|card_000e","card_000e","","","3","3","12","否"
"game_05","game_05_round_06","AI_Alice","card_000e","银翼的回声","5","部分猜中","0.3333","AI_Bob","card_000o|card_000x|card_000q|card_000k|card_000l|card_000j","card_000k","card_0006","否","0","1","14","是"
"game_05","game_05_round_06","AI_Alice","card_000e","银翼的回声","5","部分猜中","0.3333","AI_Carol","mock_39|card_000w|mock_40|mock_37|card_000s|card_000v","mock_40","card_000e","是","0","3","13","否"
"game_05","game_05_round_07","AI_Bob","card_000o","回声的回声","5","部分猜中","0.3333","you","card_0008|card_0005|card_0004|card_0003|card_0009|card_0001","card_0009","mock_39","否","0","0","13","否"
"game_05","game_05_round_07","AI_Bob","card_000o","回声的回声","5","部分猜中","0.3333","AI_Alice","card_000i|card_000h|card_000d|card_000b|card_0010|card_000z","card_000z","card_000o","是","0","4","16","否"
"game_05","game_05_round_07","AI_Bob","card_000o","回声的回声","5","部分猜中","0.3333","AI_Bob","card_000x|card_000q|card_000l|card_000j|card_000y|card_000o","card_000o","","","3","3","17","是"
"game_05","game_05_round_07","AI_Bob","card_000o","回声的回声","5","部分猜中","0.3333","AI_Carol","mock_39|card_000w|mock_37|card_000s|card_000v|card_000r","mock_39","card_000z","否","0","1","14","否"
"game_05","game_05_round_08","AI_Carol","card_000s","迷路的回声","5","无人猜中","0.6667","you","card_0008|card_0005|card_0004|card_0003|card_0001|card_0007","card_0008","card_000j","否","0","3","16","否"
"game_05","game_05_round_08","AI_Carol","card_000s","迷路的回声","5","无人猜中","0.6667","AI_Alice","card_000i|card_000h|card_000d|card_000b|card_0010|card_000c","card_000d","card_000j","否","0","2","18","否"
"game_05","game_05_round_08","AI_Carol","card_000s","迷路的回声","5","无人猜中","0.6667","AI_Bob","card_000x|card_000q|card_000l|card_000j|card_000y|card_000n","card_000j","card_0008","否","0","4","21","是"
"game_05","game_05_round_08","AI_Carol","card_000s","迷路的回声","5","无人猜中","0.6667","AI_Carol","card_000w|mock_37|card_000v|card_000r|card_000t|card_000s","card_000s","","","0","0","14","否"
"game_05","game_05_round_09","you","card_000a","雾的回声","4","部分猜中","0.6667","you","card_0005|card_0004|card_0003|card_0001|card_0007|card_000a","card_000a","","","3","3","19","否"
"game_05","game_05_round_09","you","card_000a","雾的回声","4","部分猜中","0.6667","AI_Alice","card_000i|card_000h|card_000b|card_0010|card_000c|card_000f","card_000b","card_000m","否","0","0","18","否"
"game_05","game_05_round_09","you","card_000a","雾的回声","4","部分猜中","0.6667","AI_Bob","card_000x|card_000q|card_000l|card_000y|card_000n|card_000m","card_000m","card_000a","是","0","4","25","是"
"game_05","game_05_round_09","you","card_000a","雾的回声","4","部分猜中","0.6667","AI_Carol","card_000w|mock_37|card_000v|card_000r|card_000t|mock_38","card_000w","card_000a","是","0","3","17","否"
"game_05","game_05_round_10","AI_Alice","card_000i","黑曜的回声","5","无人猜中","0.3333","you","card_0005|card_0004|card_0003|card_0001|card_0007|card_0002","card_0001","card_000x","否","0","3","22","否"
"game_05","game_05_round_10","AI_Alice","card_000i","黑曜的回声","5","无人猜中","0.3333","AI_Alice","card_000h|card_0010|card_000c|card_000f|card_000g|card_000i","card_000i","","","0","0","18","否"
"game_05","game_05_round_10","AI_Alice","card_000i","黑曜的回声","5","无人猜中","0.3333","AI_Bob","card_000x|card_000q|card_000l|card_000y|card_000n|card_000p","card_000x","mock_37","否","0","3","28","是"
"game_05","game_05_round_10","AI_Alice","card_000i","黑曜的回声","5","无人猜中","0.3333","AI_Carol","mock_37|card_000v|card_000r|card_000t|mock_38|card_000u","mock_37","card_0001","否","0","3","20","否"
"game_05","game_05_round_11","AI_Bob","card_000y","雪夜的回声","5","无人猜中","0.6667","you","card_0005|card_0004|card_0003|card_0007|card_0002|card_0008","card_0004","card_000g","否","0","3","25","否"
