"游戏编号","回合编号","说书人编号","说书人卡牌","提示词","提示词长度","回合结果","票数集中度","玩家编号","手牌","提交卡牌","投票目标","是否猜中","说书人得分","本回合得分","累计总分","是否获胜"
"game_05","game_05_round_11","AI_Bob","card_000y","雪夜的回声","5","无人猜中","0.6667","AI_Alice","card_000h|card_0010|card_000c|card_000f|card_000g|card_000e","card_000g","card_0004","否","0","4","22","否"
"game_05","game_05_round_11","AI_Bob","card_000y","雪夜的回声","5","无人猜中","0.6667","AI_Bob","card_000q|card_000l|card_000n|card_000p|card_000o|card_000y","card_000y","","","0","0","28","是"
"game_05","game_05_round_11","AI_Bob","card_000y","雪夜的回声","5","无人猜中","0.6667","AI_Carol","card_000v|card_000r|card_000t|mock_38|card_000u|mock_37","card_000r","card_000g","否","0","2","22","否"
"game_05","game_05_round_12","AI_Carol","card_000t","青铜的回声","5","部分猜中","0.3333","you","card_0005|card_0003|card_0007|card_0002|card_0008|card_000a","card_0008","card_000c","否","0","1","26","否"
"game_05","game_05_round_12","AI_Carol","card_000t","青铜的回声","5","部分猜中","0.3333","AI_Alice","card_000h|card_0010|card_000c|card_000f|card_000e|card_000z","card_000c","card_0008","否","0","1","23","否"
"game_05","game_05_round_12","AI_Carol","card_000t","青铜的回声","5","部分猜中","0.3333","AI_Bob","card_000q|card_000l|card_000n|card_000p|card_000o|card_000m","card_000o","card_000t","是","0","3","31","是"
"game_05","game_05_round_12","AI_Carol","card_000t","青铜的回声","5","部分猜中","0.3333","AI_Carol","card_000v|mock_38|card_000u|mock_37|card_000w|card_000t","card_000t","","","3","3","25","否"
"game_06","game_06_round_01","you","card_0002","云的回声","4","部分猜中","0.6667","you","card_0009|card_0006|card_0008|card_0003|card_0007|card_0002","card_0002","","","3","3","3","否"
"game_06","game_06_round_01","you","card_0002","云的回声","4","部分猜中","0.6667","AI_Alice","card_000b|card_000d|card_000i|card_000e|card_000g|card_000c","card_000e","card_0002","是","0","3","3","是"
"game_06","game_06_round_01","you","card_0002","云的回声","4","部分猜中","0.6667","AI_Bob","card_000n|card_000l|card_000m|card_000p|card_000k|card_000o","card_000l","card_0002","是","0","4","4","否"
"game_06","game_06_round_01","you","card_0002","云的回声","4","部分猜中","0.6667","AI_Carol","mock_40|card_000s|mock_39|card_000w|card_000t|card_000u","card_000u","card_000l","否","0","0","0","否"
"game_06","game_06_round_02","AI_Alice","card_000c","黄昏的回声","5","部分猜中","0.3333","you","card_0009|card_0006|card_0008|card_0003|card_0007|card_0001","card_0009","card_000c","是","0","4","7","否"
"game_06","game_06_round_02","AI_Alice","card_000c","黄昏的回声","5","部分猜中","0.3333","AI_Alice","card_000b|card_000d|card_000i|card_000g|card_0010|card_000c","card_000c","","","3","3","6","是"
"game_06","game_06_round_02","AI_Alice","card_000c","黄昏的回声","5","部分猜中","0.3333","AI_Bob","card_000n|card_000m|card_000p|card_000k|card_000o|card_000x","card_000n","mock_40","否","0","0","4","否"
"game_06","game_06_round_02","AI_Alice","card_000c","黄昏的回声","5","部分猜中","0.3333","AI_Carol","mock_40|card_000s|mock_39|card_000w|card_000t|mock_38","mock_40","card_0009","否","0","1","1","否"
"game_06","game_06_round_03","AI_Bob","card_000p","银河的回声","5","无人猜中","0.6667","you","card_0006|card_0008|card_0003|card_0007|card_0001|card_0004","card_0004","mock_39","否","0","2","9","否"
"game_06","game_06_round_03","AI_Bob","card_000p","银河的回声","5","无人猜中","0.6667","AI_Alice","card_000b|card_000d|card_000i|card_000g|card_0010|card_000z","card_000d","mock_39","否","0","3","9","是"
"game_06","game_06_round_03","AI_Bob","card_000p","银河的回声","5","无人猜中","0.6667","AI_Bob","card_000m|card_000k|card_000o|card_000x|card_000j|card_000p","card_000p","","","0","0","4","否"
"game_06","game_06_round_03","AI_Bob","card_000p","银河的回声","5","无人猜中","0.6667","AI_Carol","card_000s|mock_39|card_000w|card_000t|mock_38|mock_37","mock_39","card_000d","否","0","4","5","否"
"game_06","game_06_round_04","AI_Carol","card_000s","迷路的回声","5","部分猜中","0.3333","you","card_0006|card_0008|card_0003|card_0007|card_0001|card_0005","card_0008","card_000m","否","0","1","10","否"
"game_06","game_06_round_04","AI_Carol","card_000s","迷路的回声","5","部分猜中","0.3333","AI_Alice","card_000b|card_000i|card_000g|card_0010|card_000z|card_000h","card_000h","card_000s","是","0","3","12","是"
"game_06","game_06_round_04","AI_Carol","card_000s","迷路的回声","5","部分猜中","0.3333","AI_Bob","card_000m|card_000k|card_000o|card_000x|card_000j|card_000q","card_000m","card_0008","否","0","1","5","否"
"game_06","game_06_round_04","AI_Carol","card_000s","迷路的回声","5","部分猜中","0.3333","AI_Carol","card_000w|card_000t|mock_38|mock_37|card_000r|card_000s","card_000s","","","3","3","8","否"
"game_06","game_06_round_05","you","card_0003","宇宙的回声","5","部分猜中","0.3333","you","card_0006|card_0003|card_0007|card_0001|card_0005|card_000a","card_0003","","","3","3","13","否"
"game_06","game_06_round_05","you","card_0003","宇宙的回声","5","部分猜中","0.3333","AI_Alice","card_000b|card_000i|card_000g|card_0010|card_000z|card_000f","card_000i","card_000w","否","0","0","12","是"
"game_06","game_06_round_05","you","card_0003","宇宙的回声","5","部分猜中","0.3333","AI_Bob","card_000k|card_000o|card_000x|card_000j|card_000q|card_000y","card_000x","card_0003","是","0","4","9","否"
"game_06","game_06_round_05","you","card_0003","宇宙的回声","5","部分猜中","0.3333","AI_Carol","card_000w|card_000t|mock_38|mock_37|card_000r|card_000v","card_000w","card_000x","否","0","1","9","否"
"game_06","game_06_round_06","AI_Alice","card_0010","金色的回声","5","部分猜中","0.6667","you","card_0006|card_0007|card_0001|card_0005|card_000a|card_0002","card_0002","card_000t","否","0","0","13","否"
"game_06","game_06_round_06","AI_Alice","card_0010","金色的回声","5","部分猜中","0.6667","AI_Alice","card_000b|card_000g|card_000z|card_000f|card_000d|card_0010","card_0010","","","3","3","15","是"
"game_06","game_06_round_06","AI_Alice","card_0010","金色的回声","5","部分猜中","0.6667","AI_Bob","card_000k|card_000o|card_000j|card_000q|card_000y|card_000p","card_000p","card_0010","是","0","3","12","否"
"game_06","game_06_round_06","AI_Alice","card_0010","金色的回声","5","部分猜中","0.6667","AI_Carol","card_000t|mock_38|mock_37|card_000r|card_000v|mock_40","card_000t","card_0010","是","0","4","13","否"
"game_06","game_06_round_07","AI_Bob","card_000y","雪夜的回声","5","无人猜中","0.3333","you","card_0006|card_0007|card_0001|card_0005|card_000a|card_0008","card_0001","card_000b","否","0","3","16","否"
"game_06","game_06_round_07","AI_Bob","card_000y","雪夜的回声","5","无人猜中","0.3333","AI_Alice","card_000b|card_000g|card_000z|card_000f|card_000d|card_000e","card_000b","card_000v","否","0","3","18","是"
"game_06","game_06_round_07","AI_Bob","card_000y","雪夜的回声","5","无人猜中","0.3333","AI_Bob","card_000k|card_000o|card_000j|card_000q|card_000x|card_000y","card_000y","","","0","0","12","否"
"game_06","game_06_round_07","AI_Bob","card_000y","雪夜的回声","5","无人猜中","0.3333","AI_Carol","mock_38|mock_37|card_000r|card_000v|mock_40|card_000u","card_000v","card_0001","否","0","3","16","否"
"game_06","game_06_round_08","AI_Carol","mock_40","梦境的回声","5","无人猜中","0.6667","you","card_0006|card_0007|card_0005|card_000a|card_0008|card_0003","card_0006","card_000m","否","0","4","20","否"
"game_06","game_06_round_08","AI_Carol","mock_40","梦境的回声","5","无人猜中","0.6667","AI_Alice","card_000g|card_000z|card_000f|card_000d|card_000e|card_000i","card_000g","card_0006","否","0","2","20","是"
"game_06","game_06_round_08","AI_Carol","mock_40","梦境的回声","5","无人猜中","0.6667","AI_Bob","card_000k|card_000o|card_000j|card_000q|card_000x|card_000m","card_000m","card_0006","否","0","3","15","否"
"game_06","game_06_round_08","AI_Carol","mock_40","梦境的回声","5","无人猜中","0.6667","AI_Carol","mock_38|mock_37|card_000r|card_000u|card_000w|mock_40","mock_40","","","0","0","16","否"
"game_06","game_06_round_09","you","card_000a","雾的回声","4","部分猜中","0.3333","you","card_0007|card_0005|card_000a|card_0008|card_0003|card_0004","card_000a","","","3","3","23","否"
"game_06","game_06_round_09","you","card_000a","雾的回声","4","部分猜中","0.3333","AI_Alice","card_000z|card_000f|card_000d|card_000e|card_000i|card_000c","card_000c","card_000a","是","0","4","24","是"
"game_06","game_06_round_09","you","card_000a","雾的回声","4","部分猜中","0.3333","AI_Bob","card_000k|card_000o|card_000j|card_000q|card_000x|card_000l","card_000o","card_000c","否","0","1","16","否"
"game_06","game_06_round_09","you","card_000a","雾的回声","4","部分猜中","0.3333","AI_Carol","mock_38|mock_37|card_000r|card_000u|card_000w|card_000s","card_000s","card_000o","否","0","0","16","否"
"game_06","game_06_round_10","AI_Alice","card_000i","黑曜的回声","5","部分猜中","0.3333","you","card_0007|card_0005|card_0008|card_0003|card_0004|card_0009","card_0008","card_000k","否","0","0","23","否"
"game_06","game_06_round_10","AI_Alice","card_000i","黑曜的回声","5","部分猜中","0.3333","AI_Alice","card_000z|card_000f|card_000d|card_000e|card_000h|card_000i","card_000i","","","3","3","27","是"
"game_06","game_06_round_10","AI_Alice","card_000i","黑曜的回声","5","部分猜中","0.3333","AI_Bob","card_000k|card_000j|card_000q|card_000x|card_000l|card_000n","card_000k","mock_37","否","0","1","17","否"
"game_06","game_06_round_10","AI_Alice","card_000i","黑曜的回声","5","部分猜中","0.3333","AI_Carol","mock_38|mock_37|card_000r|card_000u|card_000w|mock_39","mock_37","card_000i","是","0","4","20","否"
"game_06","game_06_round_11","AI_Bob","card_000j","漂流的回声","5","无人猜中","0.6667","you","card_0007|card_0005|card_0003|card_0004|card_0009|card_0008","card_0007","card_000h","否","0","4","27","否"
"game_06","game_06_round_11","AI_Bob","card_000j","漂流的回声","5","无人猜中","0.6667","AI_Alice","card_000z|card_000f|card_000d|card_000e|card_000h|card_000b","card_000h","card_0007","否","0","3","30","是"
"game_06","game_06_round_11","AI_Bob","card_000j","漂流的回声","5","无人猜中","0.6667","AI_Bob","card_000q|card_000x|card_000l|card_000n|card_000m|card_000j","card_000j","","","0","0","17","否"
"game_06","game_06_round_11","AI_Bob","card_000j","漂流的回声","5","无人猜中","0.6667","AI_Carol","mock_38|card_000r|card_000u|card_000w|mock_39|mock_37","mock_37","card_0007","否","0","2","22","否"
"game_07","game_07_round_01","you","card_0009","时间的回声","5","无人猜中","0.6667","you","card_0009|card_0004|card_0006|card_0007|card_0005|card_0003","card_0009","","","0","0","0","是"
"game_07","game_07_round_01","you","card_0009","时间的回声","5","无人猜中","0.6667","AI_Alice","card_000i|card_000d|card_000c|card_000f|card_000z|card_000e","card_000z","card_000l","否","0","4","4","是"
"game_07","game_07_round_01","you","card_0009","时间的回声","5","无人猜中","0.6667","AI_Bob","card_000q|card_000x|card_000l|card_000n|card_000p|card_000m","card_000l","card_000z","否","0","3","3","否"
"game_07","game_07_round_01","you","card_0009","时间的回声","5","无人猜中","0.6667","AI_Carol","card_000t|card_000s|card_000u|mock_40|mock_38|card_000w","card_000t","card_000z","否","0","2","2","否"
"game_07","game_07_round_02","AI_Alice","card_000d","雪原的回声","5","无人猜中","0.6667","you","card_0004|card_0006|card_0007|card_0005|card_0003|card_0008","card_0007","card_000p","否","0","2","2","是"
"game_07","game_07_round_02","AI_Alice","card_000d","雪原的回声","5","无人猜中","0.6667","AI_Alice","card_000i|card_000c|card_000f|card_000e|card_000h|card_000d","card_000d","","","0","0","4","是"
"game_07","game_07_round_02","AI_Alice","card_000d","雪原的回声","5","无人猜中","0.6667","AI_Bob","card_000q|card_000x|card_000n|card_000p|card_000m|card_000j","card_000p","card_000s","否","0","4","7","否"
"game_07","game_07_round_02","AI_Alice","card_000d","雪原的回声","5","无人猜中","0.6667","AI_Carol","card_000s|card_000u|mock_40|mock_38|card_000w|card_000v","card_000s","card_000p","否","0","3","5","否"
"game_07","game_07_round_03","AI_Bob","card_000q","燃烧的回声","5","部分猜中","0.3333","you","card_0004|card_0006|card_0005|card_0003|card_0008|card_0002","card_0006","card_000v","否","0","0","2","是"
"game_07","game_07_round_03","AI_Bob","card_000q","燃烧的回声","5","部分猜中","0.3333","AI_Alice","card_000i|card_000c|card_000f|card_000e|card_000h|card_000b","card_000c","card_000q","是","0","4","8","是"
"game_07","game_07_round_03","AI_Bob","card_000q","燃烧的回声","5","部分猜中","0.3333","AI_Bob","card_000x|card_000n|card_000m|card_000j|card_000y|card_000q","card_000q","","","3","3","10","否"
"game_07","game_07_round_03","AI_Bob","card_000q","燃烧的回声","5","部分猜中","0.3333","AI_Carol","card_000u|mock_40|mock_38|card_000w|card_000v|mock_37","card_000v","card_000c","否","0","1","6","否"
"game_07","game_07_round_04","AI_Carol","mock_38","梦境的回声","5","无人猜中","0.6667","you","card_0004|card_0005|card_0003|card_0008|card_0002|card_0001","card_0003","card_000h","否","0","4","6","是"
"game_07","game_07_round_04","AI_Carol","mock_38","梦境的回声","5","无人猜中","0.6667","AI_Alice","card_000i|card_000f|card_000e|card_000h|card_000b|card_000g","card_000h","card_0003","否","0","3","11","是"
"game_07","game_07_round_04","AI_Carol","mock_38","梦境的回声","5","无人猜中","0.6667","AI_Bob","card_000x|card_000n|card_000m|card_000j|card_000y|card_000k","card_000j","card_0003","否","0","2","12","否"
"game_07","game_07_round_04","AI_Carol","mock_38","梦境的回声","5","无人猜中","0.6667","AI_Carol","card_000u|mock_40|card_000w|mock_37|card_000r|mock_38","mock_38","","","0","0","6","否"
"game_07","game_07_round_05","you","card_0008","星尘的回声","5","部分猜中","0.3333","you","card_0004|card_0005|card_0008|card_0002|card_0001|card_000a","card_0008","","","3","3","9","是"
"game_07","game_07_round_05","you","card_0008","星尘的回声","5","部分猜中","0.3333","AI_Alice","card_000i|card_000f|card_000e|card_000b|card_000g|card_0010","card_000e","card_000k","否","0","1","12","是"
"game_07","game_07_round_05","you","card_0008","星尘的回声","5","部分猜中","0.3333","AI_Bob","card_000x|card_000n|card_000m|card_000y|card_000k|card_000o","card_000k","card_0008","是","0","4","16","否"
"game_07","game_07_round_05","you","card_0008","星尘的回声","5","部分猜中","0.3333","AI_Carol","card_000u|mock_40|card_000w|mock_37|card_000r|mock_39","card_000u","card_000e","否","0","0","6","否"
"game_07","game_07_round_06","AI_Alice","card_000g","风暴的回声","5","无人猜中","0.6667","you","card_0004|card_0005|card_0002|card_0001|card_000a|card_0007","card_000a","card_000w","否","0","4","13","是"
"game_07","game_07_round_06","AI_Alice","card_000g","风暴的回声","5","无人猜中","0.6667","AI_Alice","card_000i|card_000f|card_000b|card_0010|card_000e|card_000g","card_000g","","","0","0","12","是"
"game_07","game_07_round_06","AI_Alice","card_000g","风暴的回声","5","无人猜中","0.6667","AI_Bob","card_000x|card_000n|card_000m|card_000y|card_000o|card_000j","card_000m","card_000a","否","0","2","18","否"
"game_07","game_07_round_06","AI_Alice","card_000g","风暴的回声","5","无人猜中","0.6667","AI_Carol","mock_40|card_000w|mock_37|card_000r|mock_39|mock_38","card_000w","card_000a","否","0","3","9","否"
"game_07","game_07_round_07","AI_Bob","card_000n","沙漠的回声","5","全员猜中","1","you","card_0004|card_0005|card_0002|card_0001|card_0007|card_0009","card_0009","card_000n","是","0","2","15","是"
"game_07","game_07_round_07","AI_Bob","card_000n","沙漠的回声","5","全员猜中","1","AI_Alice","card_000i|card_000f|card_000b|card_0010|card_000e|card_000h","card_000f","card_000n","是","0","2","14","是"
"game_07","game_07_round_07","AI_Bob","card_000n","沙漠的回声","5","全员猜中","1","AI_Bob","card_000x|card_000y|card_000o|card_000j|card_000k|card_000n","card_000n","","","0","0","18","否"
"game_07","game_07_round_07","AI_Bob","card_000n","沙漠的回声","5","全员猜中","1","AI_Carol","mock_40|mock_37|card_000r|mock_39|mock_38|card_000s","mock_38","card_000n","是","0","2","11","否"
"game_07","game_07_round_08","AI_Carol","card_000r","水晶的回声","5","无人猜中","0.6667","you","card_0004|card_0005|card_0002|card_0001|card_0007|card_0006","card_0002","card_000e","否","0","2","17","是"
"game_07","game_07_round_08","AI_Carol","card_000r","水晶的回声","5","无人猜中","0.6667","AI_Alice","card_000i|card_000b|card_0010|card_000e|card_000h|card_000c","card_000e","card_000j","否","0","4","18","是"
"game_07","game_07_round_08","AI_Carol","card_000r","水晶的回声","5","无人猜中","0.6667","AI_Bob","card_000x|card_000y|card_000o|card_000j|card_000k|card_000l","card_000j","card_000e","否","0","3","21","否"
"game_07","game_07_round_08","AI_Carol","card_000r","水晶的回声","5","无人猜中","0.6667","AI_Carol","mock_40|mock_37|mock_39|card_000s|card_000v|card_000r","card_000r","","","0","0","11","否"
"game_07","game_07_round_09","you","card_0008","星尘的回声","5","部分猜中","0.3333","you","card_0004|card_0005|card_0001|card_0007|card_0006|card_0008","card_0008","","","3","3","20","是"
"game_07","game_07_round_09","you","card_0008","星尘的回声","5","部分猜中","0.3333","AI_Alice","card_000i|card_000b|card_0010|card_000h|card_000c|card_000z","card_000z","mock_40","否","0","1","19","是"
"game_07","game_07_round_09","you","card_0008","星尘的回声","5","部分猜中","0.3333","AI_Bob","card_000x|card_000y|card_000o|card_000k|card_000l|card_000q","card_000l","card_0008","是","0","3","24","否"
"game_07","game_07_round_09","you","card_0008","星尘的回声","5","部分猜中","0.3333","AI_Carol","mock_40|mock_37|mock_39|card_000s|card_000v|card_000t","mock_40","card_000z","否","0","1","12","否"
"game_07","game_07_round_10","AI_Alice","card_0010","金色的回声","5","部分猜中","0.6667","you","card_0004|card_0005|card_0001|card_0007|card_0006|card_0003","card_0003","card_0010","是","0","3","23","是"
"game_07","game_07_round_10","AI_Alice","card_0010","金色的回声","5","部分猜中","0.6667","AI_Alice","card_000i|card_000b|card_000h|card_000c|card_000d|card_0010","card_0010","","","3","3","22","是"
"game_07","game_07_round_10","AI_Alice","card_0010","金色的回声","5","部分猜中","0.6667","AI_Bob","card_000x|card_000y|card_000o|card_000k|card_000q|card_000p","card_000p","mock_37","否","0","0","24","否"
"game_07","game_07_round_10","AI_Alice","card_0010","金色的回声","5","部分猜中","0.6667","AI_Carol","mock_37|mock_39|card_000s|card_000v|card_000t|card_000u","mock_37","card_0010","是","0","4","16","否"
"game_07","game_07_round_11","AI_Bob","card_000n","沙漠的回声","5","无人猜中","0.3333","you","card_0004|card_0005|card_0001|card_0007|card_0006|card_0003","card_0004","card_000u","否","0","3","26","是"
"game_07","game_07_round_11","AI_Bob","card_000n","沙漠的回声","5","无人猜中","0.3333","AI_Alice","card_000i|card_000b|card_000h|card_000c|card_000d|card_000g","card_000b","card_0004","否","0","3","25","是"
"game_07","game_07_round_11","AI_Bob","card_000n","沙漠的回声","5","无人猜中","0.3333","AI_Bob","card_000x|card_000y|card_000o|card_000k|card_000q|card_000n","card_000n","","","0","0","24","否"
"game_07","game_07_round_11","AI_Bob","card_000n","沙漠的回声","5","无人猜中","0.3333","AI_Carol","mock_39|card_000s|card_000v|card_000t|card_000u|card_000r","card_000u","card_000b","否","0","3","19","否"
"game_07","game_07_round_12","AI_Carol","card_000r","水晶的回声","5","无人猜中","0.6667","you","card_0005|card_0001|card_0007|card_0006|card_0003|card_0002","card_0007","card_000k","否","0","2","28","是"
"game_07","game_07_round_12","AI_Carol","card_000r","水晶的回声","5","无人猜中","0.6667","AI_Alice","card_000i|card_000h|card_000c|card_000d|card_000g|card_000f","card_000h","card_000k","否","0","3","28","是"
"game_07","game_07_round_12","AI_Carol","card_000r","水晶的回声","5","无人猜中","0.6667","AI_Bob","card_000x|card_000y|card_000o|card_000k|card_000q|card_000j","card_000k","card_000h","否","0","4","28","否"
"game_07","game_07_round_12","AI_Carol","card_000r","水晶的回声","5","无人猜中","0.6667","AI_Carol","mock_39|card_000s|card_000v|card_000t|card_000w|card_000r","card_000r","","","0","0","19","否"
"game_07","game_07_round_13","you","card_0009","时间的回声","5","部分猜中","0.3333","you","card_0005|card_0001|card_0006|card_0003|card_0002|card_0009","card_0009","","","3","3","31","是"
"game_07","game_07_round_13","you","card_0009","时间的回声","5","部分猜中","0.3333","AI_Alice","card_000i|card_000c|card_000d|card_000g|card_000f|card_0010","card_000g","card_0009","是","0","3","31","是"
"game_07","game_07_round_13","you","card_0009","时间的回声","5","部分猜中","0.3333","AI_Bob","card_000x|card_000y|card_000o|card_000q|card_000j|card_000m","card_000x","card_000t","否","0","1","29","否"
"game_07","game_07_round_13","you","card_0009","时间的回声","5","部分猜中","0.3333","AI_Carol","mock_39|card_000s|card_000v|card_000t|card_000w|mock_38","card_000t","card_000x","否","0","1","20","否"
"game_08","game_08_round_01","you","card_0004","花园的回声","5","部分猜中","0.3333","you","card_0001|card_0009|card_0005|card_0004|card_0002|card_0007","card_0004","","","3","3","3","否"
"game_08","game_08_round_01","you","card_0004","花园的回声","5","部分猜中","0.3333","AI_Alice","card_000d|card_000c|card_000i|card_000e|card_000z|card_000f","card_000z","card_000p","否","0","1","1","否"
"game_08","game_08_round_01","you","card_0004","花园的回声","5","部分猜中","0.3333","AI_Bob","card_000o|card_000k|card_000p|card_000q|card_000x|card_000y","card_000p","card_0004","是","0","4","4","是"
"game_08","game_08_round_01","you","card_0004","花园的回声","5","部分猜中","0.3333","AI_Carol","mock_40|card_000v|mock_38|card_000t|card_000s|card_000u","card_000s","card_000z","否","0","0","0","否"
"game_08","game_08_round_02","AI_Alice","card_000d","雪原的回声","5","部分猜中","0.6667","you","card_0001|card_0009|card_0005|card_0002|card_0007|card_0008","card_0007","card_000d","是","0","4","7","否"
"game_08","game_08_round_02","AI_Alice","card_000d","雪原的回声","5","部分猜中","0.6667","AI_Alice","card_000c|card_000i|card_000e|card_000f|card_000h|card_000d","card_000d","","","3","3","4","否"
"game_08","game_08_round_02","AI_Alice","card_000d","雪原的回声","5","部分猜中","0.6667","AI_Bob","card_000o|card_000k|card_000q|card_000x|card_000y|card_000j","card_000o","card_000d","是","0","3","7","是"
"game_08","game_08_round_02","AI_Alice","card_000d","雪原的回声","5","部分猜中","0.6667","AI_Carol","mock_40|card_000v|mock_38|card_000t|card_000u|mock_39","mock_39","card_0007","否","0","0","0","否"
"game_08","game_08_round_03","AI_Bob","card_000k","梦游的回声","5","部分猜中","0.3333","you","card_0001|card_0009|card_0005|card_0002|card_0008|card_000a","card_000a","card_000t","否","0","1","8","否"
"game_08","game_08_round_03","AI_Bob","card_000k","梦游的回声","5","部分猜中","0.3333","AI_Alice","card_000c|card_000i|card_000e|card_000f|card_000h|card_0010","card_000h","card_000a","否","0","0","4","否"
