"游戏编号","回合编号","说书人编号","说书人卡牌","提示词","提示词长度","回合结果","票数集中度","玩家编号","手牌","提交卡牌","投票目标","是否猜中","说书人得分","本回合得分","累计总分","是否获胜"
"game_08","game_08_round_03","AI_Bob","card_000k","梦游的回声","5","部分猜中","0.3333","AI_Bob","card_000q|card_000x|card_000y|card_000j|card_000n|card_000k","card_000k","","","3","3","10","是"
"game_08","game_08_round_03","AI_Bob","card_000k","梦游的回声","5","部分猜中","0.3333","AI_Carol","mock_40|card_000v|mock_38|card_000t|card_000u|card_000w","card_000t","card_000k","是","0","4","4","否"
"game_08","game_08_round_04","AI_Carol","mock_37","梦境的回声","5","无人猜中","0.3333","you","card_0001|card_0009|card_0005|card_0002|card_0008|card_0006","card_0001","card_000b","否","0","3","11","否"
"game_08","game_08_round_04","AI_Carol","mock_37","梦境的回声","5","无人猜中","0.3333","AI_Alice","card_000c|card_000i|card_000e|card_000f|card_0010|card_000b","card_000b","card_000l","否","0","3","7","否"
"game_08","game_08_round_04","AI_Carol","mock_37","梦境的回声","5","无人猜中","0.3333","AI_Bob","card_000q|card_000x|card_000y|card_000j|card_000n|card_000l","card_000l","card_0001","否","0","3","13","是"
"game_08","game_08_round_04","AI_Carol","mock_37","梦境的回声","5","无人猜中","0.3333","AI_Carol","mock_40|card_000v|mock_38|card_000u|card_000w|mock_37","mock_37","","","0","0","4","否"
"game_08","game_08_round_05","you","card_0003","宇宙的回声","5","部分猜中","0.3333","you","card_0009|card_0005|card_0002|card_0008|card_0006|card_0003","card_0003","","","3","3","14","否"
"game_08","game_08_round_05","you","card_0003","宇宙的回声","5","部分猜中","0.3333","AI_Alice","card_000c|card_000i|card_000e|card_000f|card_0010|card_000g","card_0010","mock_40","否","0","0","7","否"
"game_08","game_08_round_05","you","card_0003","宇宙的回声","5","部分猜中","0.3333","AI_Bob","card_000q|card_000x|card_000y|card_000j|card_000n|card_000m","card_000m","card_0003","是","0","4","17","是"
"game_08","game_08_round_05","you","card_0003","宇宙的回声","5","部分猜中","0.3333","AI_Carol","mock_40|card_000v|mock_38|card_000u|card_000w|card_000r","mock_40","card_000m","否","0","1","5","否"
"game_08","game_08_round_06","AI_Alice","card_000i","黑曜的回声","5","部分猜中","0.3333","you","card_0009|card_0005|card_0002|card_0008|card_0006|card_0003","card_0002","card_000w","否","0","0","14","否"
"game_08","game_08_round_06","AI_Alice","card_000i","黑曜的回声","5","部分猜中","0.3333","AI_Alice","card_000c|card_000e|card_000f|card_000g|card_000z|card_000i","card_000i","","","3","3","10","否"
"game_08","game_08_round_06","AI_Alice","card_000i","黑曜的回声","5","部分猜中","0.3333","AI_Bob","card_000q|card_000x|card_000y|card_000j|card_000n|card_000k","card_000x","card_000i","是","0","4","21","是"
"game_08","game_08_round_06","AI_Alice","card_000i","黑曜的回声","5","部分猜中","0.3333","AI_Carol","card_000v|mock_38|card_000u|card_000w|card_000r|card_000s","card_000w","card_000x","否","0","1","6","否"
"game_08","game_08_round_07","AI_Bob","card_000y","雪夜的回声","5","部分猜中","0.6667","you","card_0009|card_0005|card_0008|card_0006|card_0003|card_0007","card_0006","card_000e","否","0","0","14","否"
"game_08","game_08_round_07","AI_Bob","card_000y","雪夜的回声","5","部分猜中","0.6667","AI_Alice","card_000c|card_000e|card_000f|card_000g|card_000z|card_000b","card_000e","card_000y","是","0","4","14","否"
"game_08","game_08_round_07","AI_Bob","card_000y","雪夜的回声","5","部分猜中","0.6667","AI_Bob","card_000q|card_000j|card_000n|card_000k|card_000o|card_000y","card_000y","","","3","3","24","是"
"game_08","game_08_round_07","AI_Bob","card_000y","雪夜的回声","5","部分猜中","0.6667","AI_Carol","card_000v|mock_38|card_000u|card_000r|card_000s|mock_39","card_000u","card_000y","是","0","3","9","否"
"game_08","game_08_round_08","AI_Carol","mock_38","梦境的回声","5","部分猜中","0.6667","you","card_0009|card_0005|card_0008|card_0003|card_0007|card_000a","card_0003","mock_38","是","0","4","18","否"
"game_08","game_08_round_08","AI_Carol","mock_38","梦境的回声","5","部分猜中","0.6667","AI_Alice","card_000c|card_000f|card_000g|card_000z|card_000b|card_0010","card_0010","card_0003","否","0","0","14","否"
"game_08","game_08_round_08","AI_Carol","mock_38","梦境的回声","5","部分猜中","0.6667","AI_Bob","card_000q|card_000j|card_000n|card_000k|card_000o|card_000m","card_000j","mock_38","是","0","3","27","是"
"game_08","game_08_round_08","AI_Carol","mock_38","梦境的回声","5","部分猜中","0.6667","AI_Carol","card_000v|card_000r|card_000s|mock_39|mock_37|mock_38","mock_38","","","3","3","12","否"
"game_08","game_08_round_09","you","card_0004","花园的回声","5","无人猜中","0.6667","you","card_0009|card_0005|card_0008|card_0007|card_000a|card_0004","card_0004","","","0","0","18","否"
"game_08","game_08_round_09","you","card_0004","花园的回声","5","无人猜中","0.6667","AI_Alice","card_000c|card_000f|card_000g|card_000z|card_000b|card_000d","card_000f","mock_39","否","0","2","16","否"
"game_08","game_08_round_09","you","card_0004","花园的回声","5","无人猜中","0.6667","AI_Bob","card_000q|card_000n|card_000k|card_000o|card_000m|card_000l","card_000n","mock_39","否","0","3","30","是"
"game_08","game_08_round_09","you","card_0004","花园的回声","5","无人猜中","0.6667","AI_Carol","card_000v|card_000r|card_000s|mock_39|mock_37|card_000t","mock_39","card_000n","否","0","4","16","否"
"game_09","game_09_round_01","you","card_0009","时间的回声","5","部分猜中","0.6667","you","card_0001|card_0008|card_0002|card_0006|card_000a|card_0009","card_0009","","","3","3","3","否"
"game_09","game_09_round_01","you","card_0009","时间的回声","5","部分猜中","0.6667","AI_Alice","card_000b|card_000i|card_000h|card_000g|card_000f|card_000e","card_000i","card_0009","是","0","4","4","是"
"game_09","game_09_round_01","you","card_0009","时间的回声","5","部分猜中","0.6667","AI_Bob","card_000k|card_000x|card_000j|card_000n|card_000y|card_000o","card_000y","card_0009","是","0","3","3","否"
"game_09","game_09_round_01","you","card_0009","时间的回声","5","部分猜中","0.6667","AI_Carol","mock_37|card_000w|mock_40|card_000u|card_000v|mock_38","card_000v","card_000i","否","0","0","0","否"
"game_09","game_09_round_02","AI_Alice","card_000f","海底的回声","5","部分猜中","0.6667","you","card_0001|card_0008|card_0002|card_0006|card_000a|card_0004","card_0006","mock_37","否","0","0","3","否"
"game_09","game_09_round_02","AI_Alice","card_000f","海底的回声","5","部分猜中","0.6667","AI_Alice","card_000b|card_000h|card_000g|card_000e|card_000c|card_000f","card_000f","","","3","3","7","是"
"game_09","game_09_round_02","AI_Alice","card_000f","海底的回声","5","部分猜中","0.6667","AI_Bob","card_000k|card_000x|card_000j|card_000n|card_000o|card_000p","card_000j","card_000f","是","0","3","6","否"
"game_09","game_09_round_02","AI_Alice","card_000f","海底的回声","5","部分猜中","0.6667","AI_Carol","mock_37|card_000w|mock_40|card_000u|mock_38|card_000s","mock_37","card_000f","是","0","4","4","否"
"game_09","game_09_round_03","AI_Bob","card_000p","银河的回声","5","部分猜中","0.3333","you","card_0001|card_0008|card_0002|card_000a|card_0004|card_0007","card_000a","mock_38","否","0","0","3","否"
"game_09","game_09_round_03","AI_Bob","card_000p","银河的回声","5","部分猜中","0.3333","AI_Alice","card_000b|card_000h|card_000g|card_000e|card_000c|card_000z","card_000b","card_000p","是","0","4","11","是"
"game_09","game_09_round_03","AI_Bob","card_000p","银河的回声","5","部分猜中","0.3333","AI_Bob","card_000k|card_000x|card_000n|card_000o|card_000l|card_000p","card_000p","","","3","3","9","否"
"game_09","game_09_round_03","AI_Bob","card_000p","银河的回声","5","部分猜中","0.3333","AI_Carol","card_000w|mock_40|card_000u|mock_38|card_000s|mock_39","mock_38","card_000b","否","0","1","5","否"
"game_09","game_09_round_04","AI_Carol","mock_39","梦境的回声","5","无人猜中","0.3333","you","card_0001|card_0008|card_0002|card_0004|card_0007|card_0005","card_0002","card_000l","否","0","3","6","否"
"game_09","game_09_round_04","AI_Carol","mock_39","梦境的回声","5","无人猜中","0.3333","AI_Alice","card_000h|card_000g|card_000e|card_000c|card_000z|card_0010","card_000z","card_0002","否","0","3","14","是"
"game_09","game_09_round_04","AI_Carol","mock_39","梦境的回声","5","无人猜中","0.3333","AI_Bob","card_000k|card_000x|card_000n|card_000o|card_000l|card_000m","card_000l","card_000z","否","0","3","12","否"
"game_09","game_09_round_04","AI_Carol","mock_39","梦境的回声","5","无人猜中","0.3333","AI_Carol","card_000w|mock_40|card_000u|card_000s|card_000r|mock_39","mock_39","","","0","0","5","否"
"game_09","game_09_round_05","you","card_0003","宇宙的回声","5","部分猜中","0.6667","you","card_0001|card_0008|card_0004|card_0007|card_0005|card_0003","card_0003","","","3","3","9","否"
"game_09","game_09_round_05","you","card_0003","宇宙的回声","5","部分猜中","0.6667","AI_Alice","card_000h|card_000g|card_000e|card_000c|card_0010|card_000d","card_000g","card_0003","是","0","3","17","是"
"game_09","game_09_round_05","you","card_0003","宇宙的回声","5","部分猜中","0.6667","AI_Bob","card_000k|card_000x|card_000n|card_000o|card_000m|card_000q","card_000m","card_000r","否","0","0","12","否"
"game_09","game_09_round_05","you","card_0003","宇宙的回声","5","部分猜中","0.6667","AI_Carol","card_000w|mock_40|card_000u|card_000s|card_000r|card_000t","card_000r","card_0003","是","0","4","9","否"
"game_09","game_09_round_06","AI_Alice","card_000i","黑曜的回声","5","部分猜中","0.6667","you","card_0001|card_0008|card_0004|card_0007|card_0005|card_0009","card_0001","card_000s","否","0","0","9","否"
"game_09","game_09_round_06","AI_Alice","card_000i","黑曜的回声","5","部分猜中","0.6667","AI_Alice","card_000h|card_000e|card_000c|card_0010|card_000d|card_000i","card_000i","","","3","3","20","是"
"game_09","game_09_round_06","AI_Alice","card_000i","黑曜的回声","5","部分猜中","0.6667","AI_Bob","card_000k|card_000x|card_000n|card_000o|card_000q|card_000p","card_000k","card_000i","是","0","3","15","否"
"game_09","game_09_round_06","AI_Alice","card_000i","黑曜的回声","5","部分猜中","0.6667","AI_Carol","card_000w|mock_40|card_000u|card_000s|card_000t|card_000r","card_000s","card_000i","是","0","4","13","否"
"game_09","game_09_round_07","AI_Bob","card_000q","燃烧的回声","5","部分猜中","0.6667","you","card_0008|card_0004|card_0007|card_0005|card_0009|card_0006","card_0008","card_0010","否","0","0","9","否"
"game_09","game_09_round_07","AI_Bob","card_000q","燃烧的回声","5","部分猜中","0.6667","AI_Alice","card_000h|card_000e|card_000c|card_0010|card_000d|card_000f","card_0010","card_000q","是","0","4","24","是"
"game_09","game_09_round_07","AI_Bob","card_000q","燃烧的回声","5","部分猜中","0.6667","AI_Bob","card_000x|card_000n|card_000o|card_000p|card_000m|card_000q","card_000q","","","3","3","18","否"
"game_09","game_09_round_07","AI_Bob","card_000q","燃烧的回声","5","部分猜中","0.6667","AI_Carol","card_000w|mock_40|card_000u|card_000t|card_000r|card_000v","card_000v","card_000q","是","0","3","16","否"
"game_09","game_09_round_08","AI_Carol","card_000w","风的回声","4","无人猜中","0.3333","you","card_0004|card_0007|card_0005|card_0009|card_0006|card_000a","card_000a","card_000o","否","0","3","12","否"
"game_09","game_09_round_08","AI_Carol","card_000w","风的回声","4","无人猜中","0.3333","AI_Alice","card_000h|card_000e|card_000c|card_000d|card_000f|card_000g","card_000c","card_000a","否","0","3","27","是"
"game_09","game_09_round_08","AI_Carol","card_000w","风的回声","4","无人猜中","0.3333","AI_Bob","card_000x|card_000n|card_000o|card_000p|card_000m|card_000y","card_000o","card_000c","否","0","3","21","否"
"game_09","game_09_round_08","AI_Carol","card_000w","风的回声","4","无人猜中","0.3333","AI_Carol","mock_40|card_000u|card_000t|card_000r|mock_39|card_000w","card_000w","","","0","0","16","否"
"game_09","game_09_round_09","you","card_0009","时间的回声","5","部分猜中","0.3333","you","card_0004|card_0007|card_0005|card_0009|card_0006|card_0003","card_0009","","","3","3","15","否"
"game_09","game_09_round_09","you","card_0009","时间的回声","5","部分猜中","0.3333","AI_Alice","card_000h|card_000e|card_000d|card_000f|card_000g|card_000z","card_000d","card_000t","否","0","1","28","是"
"game_09","game_09_round_09","you","card_0009","时间的回声","5","部分猜中","0.3333","AI_Bob","card_000x|card_000n|card_000p|card_000m|card_000y|card_000l","card_000m","card_0009","是","0","3","24","否"
"game_09","game_09_round_09","you","card_0009","时间的回声","5","部分猜中","0.3333","AI_Carol","mock_40|card_000u|card_000t|card_000r|mock_39|mock_38","card_000t","card_000d","否","0","1","17","否"
"game_09","game_09_round_10","AI_Alice","card_000f","海底的回声","5","无人猜中","0.6667","you","card_0004|card_0007|card_0005|card_0006|card_0003|card_0002","card_0004","card_000y","否","0","3","18","否"
"game_09","game_09_round_10","AI_Alice","card_000f","海底的回声","5","无人猜中","0.6667","AI_Alice","card_000h|card_000e|card_000g|card_000z|card_000b|card_000f","card_000f","","","0","0","28","是"
"game_09","game_09_round_10","AI_Alice","card_000f","海底的回声","5","无人猜中","0.6667","AI_Bob","card_000x|card_000n|card_000p|card_000y|card_000l|card_000j","card_000y","card_0004","否","0","4","28","否"
"game_09","game_09_round_10","AI_Alice","card_000f","海底的回声","5","无人猜中","0.6667","AI_Carol","mock_40|card_000u|card_000r|mock_39|mock_38|mock_37","card_000r","card_000y","否","0","2","19","否"
"game_09","game_09_round_11","AI_Bob","card_000m","夜航的回声","5","无人猜中","0.6667","you","card_0007|card_0005|card_0006|card_0003|card_0002|card_0004","card_0005","card_000b","否","0","3","21","否"
"game_09","game_09_round_11","AI_Bob","card_000m","夜航的回声","5","无人猜中","0.6667","AI_Alice","card_000h|card_000e|card_000g|card_000z|card_000b|card_000d","card_000b","card_0005","否","0","4","32","是"
"game_09","game_09_round_11","AI_Bob","card_000m","夜航的回声","5","无人猜中","0.6667","AI_Bob","card_000x|card_000n|card_000p|card_000l|card_000j|card_000m","card_000m","","","0","0","28","否"
"game_09","game_09_round_11","AI_Bob","card_000m","夜航的回声","5","无人猜中","0.6667","AI_Carol","mock_40|card_000u|mock_39|mock_38|mock_37|card_000r","card_000u","card_000b","否","0","2","21","否"
"game_10","game_10_round_01","you","card_0007","灯塔的回声","5","无人猜中","0.6667","you","card_0005|card_0002|card_0007|card_0008|card_000a|card_0009","card_0007","","","0","0","0","否"
"game_10","game_10_round_01","you","card_0007","灯塔的回声","5","无人猜中","0.6667","AI_Alice","card_000i|card_000f|card_000g|card_000h|card_0010|card_000b","card_000f","card_000y","否","0","2","2","否"
"game_10","game_10_round_01","you","card_0007","灯塔的回声","5","无人猜中","0.6667","AI_Bob","card_000p|card_000l|card_000o|card_000n|card_000y|card_000q","card_000y","mock_38","否","0","4","4","否"
"game_10","game_10_round_01","you","card_0007","灯塔的回声","5","无人猜中","0.6667","AI_Carol","card_000s|mock_37|mock_38|card_000w|mock_39|card_000v","mock_38","card_000y","否","0","3","3","是"
"game_10","game_10_round_02","AI_Alice","card_0010","金色的回声","5","部分猜中","0.6667","you","card_0005|card_0002|card_0008|card_000a|card_0009|card_0006","card_0005","card_000q","否","0","0","0","否"
"game_10","game_10_round_02","AI_Alice","card_0010","金色的回声","5","部分猜中","0.6667","AI_Alice","card_000i|card_000g|card_000h|card_000b|card_000c|card_0010","card_0010","","","3","3","5","否"
"game_10","game_10_round_02","AI_Alice","card_0010","金色的回声","5","部分猜中","0.6667","AI_Bob","card_000p|card_000l|card_000o|card_000n|card_000q|card_000x","card_000q","card_0010","是","0","4","8","否"
"game_10","game_10_round_02","AI_Alice","card_0010","金色的回声","5","部分猜中","0.6667","AI_Carol","card_000s|mock_37|card_000w|mock_39|card_000v|card_000t","card_000s","card_0010","是","0","3","6","是"
"game_10","game_10_round_03","AI_Bob","card_000x","星球的回声","5","部分猜中","0.6667","you","card_0002|card_0008|card_000a|card_0009|card_0006|card_0001","card_0001","card_000x","是","0","5","5","否"
"game_10","game_10_round_03","AI_Bob","card_000x","星球的回声","5","部分猜中","0.6667","AI_Alice","card_000i|card_000g|card_000h|card_000b|card_000c|card_000z","card_000c","card_0001","否","0","0","5","否"
"game_10","game_10_round_03","AI_Bob","card_000x","星球的回声","5","部分猜中","0.6667","AI_Bob","card_000p|card_000l|card_000o|card_000n|card_000k|card_000x","card_000x","","","3","3","11","否"
"game_10","game_10_round_03","AI_Bob","card_000x","星球的回声","5","部分猜中","0.6667","AI_Carol","mock_37|card_000w|mock_39|card_000v|card_000t|card_000r","mock_39","card_0001","否","0","0","6","是"
"game_10","game_10_round_04","AI_Carol","mock_40","梦境的回声","5","部分猜中","0.6667","you","card_0002|card_0008|card_000a|card_0009|card_0006|card_0004","card_0008","mock_40","是","0","4","9","否"
"game_10","game_10_round_04","AI_Carol","mock_40","梦境的回声","5","部分猜中","0.6667","AI_Alice","card_000i|card_000g|card_000h|card_000b|card_000z|card_000e","card_000b","card_0008","否","0","0","5","否"
"game_10","game_10_round_04","AI_Carol","mock_40","梦境的回声","5","部分猜中","0.6667","AI_Bob","card_000p|card_000l|card_000o|card_000n|card_000k|card_000j","card_000o","mock_40","是","0","3","14","否"
"game_10","game_10_round_04","AI_Carol","mock_40","梦境的回声","5","部分猜中","0.6667","AI_Carol","mock_37|card_000w|card_000v|card_000t|card_000r|mock_40","mock_40","","","3","3","9","是"
"game_10","game_10_round_05","you","card_0003","宇宙的回声","5","部分猜中","0.3333","you","card_0002|card_000a|card_0009|card_0006|card_0004|card_0003","card_0003","","","3","3","12","否"
"game_10","game_10_round_05","you","card_0003","宇宙的回声","5","部分猜中","0.3333","AI_Alice","card_000i|card_000g|card_000h|card_000z|card_000e|card_000d","card_000h","card_000j","否","0","0","5","否"
"game_10","game_10_round_05","you","card_0003","宇宙的回声","5","部分猜中","0.3333","AI_Bob","card_000p|card_000l|card_000n|card_000k|card_000j|card_000m","card_000j","card_000v","否","0","1","15","否"
"game_10","game_10_round_05","you","card_0003","宇宙的回声","5","部分猜中","0.3333","AI_Carol","mock_37|card_000w|card_000v|card_000t|card_000r|card_000u","card_000v","card_0003","是","0","4","13","是"
"game_10","game_10_round_06","AI_Alice","card_000g","风暴的回声","5","部分猜中","0.6667","you","card_0002|card_000a|card_0009|card_0006|card_0004|card_0005","card_0009","card_000g","是","0","3","15","否"
"game_10","game_10_round_06","AI_Alice","card_000g","风暴的回声","5","部分猜中","0.6667","AI_Alice","card_000i|card_000z|card_000e|card_000d|card_000c|card_000g","card_000g","","","3","3","8","否"
"game_10","game_10_round_06","AI_Alice","card_000g","风暴的回声","5","部分猜中","0.6667","AI_Bob","card_000p|card_000l|card_000n|card_000k|card_000m|card_000x","card_000x","card_000t","否","0","0","15","否"
"game_10","game_10_round_06","AI_Alice","card_000g","风暴的回声","5","部分猜中","0.6667","AI_Carol","mock_37|card_000w|card_000t|card_000r|card_000u|mock_38","card_000t","card_000g","是","0","4","17","是"
"game_10","game_10_round_07","AI_Bob","card_000o","回声的回声","5","部分猜中","0.6667","you","card_0002|card_000a|card_0006|card_0004|card_0005|card_0003","card_0002","card_000u","否","0","0","15","否"
"game_10","game_10_round_07","AI_Bob","card_000o","回声的回声","5","部分猜中","0.6667","AI_Alice","card_000i|card_000z|card_000e|card_000d|card_000c|card_000f","card_000z","card_000o","是","0","3","11","否"
"game_10","game_10_round_07","AI_Bob","card_000o","回声的回声","5","部分猜中","0.6667","AI_Bob","card_000p|card_000l|card_000n|card_000k|card_000m|card_000o","card_000o","","","3","3","18","否"
"game_10","game_10_round_07","AI_Bob","card_000o","回声的回声","5","部分猜中","0.6667","AI_Carol","mock_37|card_000w|card_000r|card_000u|mock_38|mock_39","card_000u","card_000o","是","0","4","21","是"
"game_10","game_10_round_08","AI_Carol","mock_38","梦境的回声","5","无人猜中","0.6667","you","card_000a|card_0006|card_0004|card_0005|card_0003|card_0008","card_0003","card_000n","否","0","3","18","否"
"game_10","game_10_round_08","AI_Carol","mock_38","梦境的回声","5","无人猜中","0.6667","AI_Alice","card_000i|card_000e|card_000d|card_000c|card_000f|card_0010","card_000e","card_000n","否","0","2","13","否"
"game_10","game_10_round_08","AI_Carol","mock_38","梦境的回声","5","无人猜中","0.6667","AI_Bob","card_000p|card_000l|card_000n|card_000k|card_000m|card_000j","card_000n","card_0003","否","0","4","22","否"
"game_10","game_10_round_08","AI_Carol","mock_38","梦境的回声","5","无人猜中","0.6667","AI_Carol","mock_37|card_000w|card_000r|mock_39|card_000s|mock_38","mock_38","","","0","0","21","是"
"game_10","game_10_round_09","you","card_0006","玻璃的回声","5","部分猜中","0.3333","you","card_000a|card_0006|card_0004|card_0005|card_0008|card_0001","card_0006","","","3","3","21","否"
"game_10","game_10_round_09","you","card_0006","玻璃的回声","5","部分猜中","0.3333","AI_Alice","card_000i|card_000d|card_000c|card_000f|card_0010|card_000h","card_000i","card_000w","否","0","1","14","否"
"game_10","game_10_round_09","you","card_0006","玻璃的回声","5","部分猜中","0.3333","AI_Bob","card_000p|card_000l|card_000k|card_000m|card_000j|card_000y","card_000y","card_000i","否","0","0","22","否"
"game_10","game_10_round_09","you","card_0006","玻璃的回声","5","部分猜中","0.3333","AI_Carol","mock_37|card_000w|card_000r|mock_39|card_000s|card_000v","card_000w","card_0006","是","0","4","25","是"
"game_10","game_10_round_10","AI_Alice","card_000f","海底的回声","5","部分猜中","0.6667","you","card_000a|card_0004|card_0005|card_0008|card_0001|card_0007","card_0001","mock_39","否","0","0","21","否"
"game_10","game_10_round_10","AI_Alice","card_000f","海底的回声","5","部分猜中","0.6667","AI_Alice","card_000d|card_000c|card_0010|card_000h|card_000b|card_000f","card_000f","","","3","3","17","否"
"game_10","game_10_round_10","AI_Alice","card_000f","海底的回声","5","部分猜中","0.6667","AI_Bob","card_000p|card_000l|card_000k|card_000m|card_000j|card_000q","card_000j","card_000f","是","0","3","25","否"
"game_10","game_10_round_10","AI_Alice","card_000f","海底的回声","5","部分猜中","0.6667","AI_Carol","mock_37|card_000r|mock_39|card_000s|card_000v|mock_40","mock_39","card_000f","是","0","4","29","是"
"game_10","game_10_round_11","AI_Bob","card_000k","梦游的回声","5","全员猜中","1","you","card_000a|card_0004|card_0005|card_0008|card_0007|card_0002","card_0005","card_000k","是","0","2","23","否"
"game_10","game_10_round_11","AI_Bob","card_000k","梦游的回声","5","全员猜中","1","AI_Alice","card_000d|card_000c|card_0010|card_000h|card_000b|card_000i","card_000i","card_000k","是","0","2","19","否"
"game_10","game_10_round_11","AI_Bob","card_000k","梦游的回声","5","全员猜中","1","AI_Bob","card_000p|card_000l|card_000m|card_000q|card_000n|card_000k","card_000k","","","0","0","25","否"
"game_10","game_10_round_11","AI_Bob","card_000k","梦游的回声","5","全员猜中","1","AI_Carol","mock_37|card_000r|card_000s|card_000v|mock_40|card_000u","card_000v","card_000k","是","0","2","31","是"
